Question,Similarity Search Context,Answer,Bleu Score,Rouge Score
Qual é a composição de Combantrin?,"Qual a Composição de CombantrinA substância activa é Pamoato de Pirantel. Cada ml de suspensão oral contémpamoato de pirantel equivalente a 50 mg de pirantel.Os outros componentes são: Silicato de Alumínio e Magnésio, Benzoato de Sódio,Lecitina, Essência de Caramelo, Aroma de Groselha, Polissorbato 80, Solução deSorbitol a 70%, Glicerol a 99,5%, Povidona K 25, Simeticone, Ácido Cítrico mono-hidratado, Água purificada.Qual o aspecto de Combantrin e o conteúdo da embalagemEmbalagens com 1 frasco de vidro âmbar de 15 ml de suspensão oral e uma colher-medida de 5 ml.A suspensão oral apresenta um sabor a caramelo e groselha que lhe é conferidopelas essências de caramelo e groselha que entram na composição do medicamento.Não contém sacarose nem lactose.","
        """"""
        
        # Enviamos para o bot o texto da pergunta
        await ctx.send(f""{ctx.author} - {pergunta}"")

        # Iniciamos o processamento dos comandos
        try:
            # Processamos os comandos
            await self.process_commands(ctx)
        except Exception as error:
            print(""Erro ao executar o processamento de comandos"")
            traceback.print_exc()
    
    async def process_commands(self, ctx):
        """"""Processa todos os comandos disponiveis""""""
        commands = [command for command in self._bot.walk_commands()]
        if not commands: return

        # Verifica se existe alguma mensagem enviada pelo usuario
        msg = None
        if len(ctx.message.content) > 0 and ctx.message.channel == ctx.voice_client.channel:
            msg = ctx.message.content

        # Executa cada comando
        for cmd in commands:
            # Ignora comandos não implementados
            if not hasattr(cmd, 'func'): continue

            # Executa o comando
            func = getattr(cmd, 'func')
            func(ctx, msg=msg)

    @commands.group(invoke_without_command=True)
    async def help(self, ctx):
        """"""Mostra ajuda sobre o uso do bot.""""""
        pass

    @help.command(name=""comandos"")
    async def _help_commands(self, ctx):
        """"""Lista todas as comandos disponiveis.""""""
        embed = discord.Embed(title='Comandos', description='\n'.join([f'**{x.__doc__}**' for x in self._bot.walk_commands()]))
        embed.set_footer(text='Escreva `!help` para ver mais detalhes sobre este bot.')
        await ctx.send(embed=embed)

    @help.command(name=""info"")
    async def _help_info(self, ctx):
        """"""Informações gerais sobre o bot.""""""
        embed = discord.Embed(",0.0013858807346094361,0.0623229461756374
Para que serve Benadon?,"comunicarefeitos secundários, estará a ajudar a fornecer mais informações sobre a segurança deste medicamento.                                                  o                                                nã","1) O benadon é indicado para tratar dor muscular e articular;
            2) A dosagem recomendada é uma gota por cada quilograma de peso corporal (0,4 ml/kg);
            3) Não há contra-indicações conhecidas;
            4) Os efeitos colaterais podem ser diarréia, náuseas, vômitos, vertigem, tontura, sonolência, confusão mental, insónia, tremores, convulsões, hipertonia, hipotonia, parestesia, alterações visual, visão turva, cefaleia, desmaios, ataxia, disartria, distúrbios gastrointestinais, dispnéia, edema pulmonar, retenção urinária, prurido, erupções cutâneas, exantemas, urticaria, anemia hemolitica, leucopenia, neutropenia, agranulocitose, trombopeneia, hepatite, icterícia, febre, artralgias, miálgia, inchaço, inflamação, sensibilidade à luz solar, aumento da concentração plasmática de creatinina, aumento da concentração plasmática de fosfatos, aumento da concentração plasmática de ácido úrico, aumento da concentração plasmática de aminoácidos, aumento da concentração plasmática de proteínas, aumento da concentração plasmática de lipídios, aumento da concentração plasmática de glóbulos brancos, aumento da concentração plasmática de plaquetas, diminuição da concentração plasmática de fibrinogênio, diminuição da concentração plasmática de vitamina B6, diminuição da concentração plasmática de vitamina C, diminuição da concentração plasmática de vitamina E, diminuição da concentração plasmática de folato, diminuição da concentração plasmática de ferro, diminuição da concentração plasmática de magnesio, diminuição da concentração",0.004769129894160369,0.05035971223021583
Como devo tomar Feldene?,"devido à sobrecarga de ferro.     se verificar uma diminuição marcada do volume da sua urina (sinal de problema nos rins).     se desenvolver uma erupção cutânea grave, ou dificuldade a respirar e tonturas ou inchaço,      principalmente na face e na garganta (sinal de reação alérgica grave, ver também secção 4      «Efeitos indesejáveis possíveis»).     se sentir uma combinação de quaisquer dos seguintes sintomas: erupção cutânea, vermelhidão      da pele, bolhas nos lábios, olhos ou boca, descamação da pele, febre alta, sintomas tipo gripe,      aumento dos gânglios linfáticos (sinal de reação cutânea grave, ver também secção 4 «Efeitos      indesejáveis possíveis»).     se sentir uma combinação de sonolência, dor abdominal na parte superior direita,      amarelecimento, ou amarelecimento aumentado da sua pele ou olhos, e urina escura (sinal de      problemas no fígado).     se sentir dificuldade em pensar, em lembrar-se de informação ou resolver problemas, estiver      menos alerta","1) Tomem Feldene com água;
            2) Não façam exercício físico enquanto tomarem Feldene;
            3) Se não conseguirem dormir durante a noite, levantem-se e caminhem até que se    descancem;
            4) Evitem beber álcool quando tomarem Feldene;
            5) Consultem seu médico antes de fazer alguma mudança significativa nas suas atividades diárias;
            6) Aumentem gradualmente os seus esforços físicos depois de ter iniciado o tratamento com Feldene;
            7) Continuem a usar Feldene mesmo após melhoria das suas condições;
            8) Façam testes regularmente para monitorizar a função renal;
            9) Informem o seu médico imediatamente caso experimente qualquer sinal de reacção adversa;
            10) Não deixem de tomar Feldene sem consultar primeiro o seu médico;
            11) Não alterem o regime de medicamentos sem consultado previamente ao seu médico;
            12) Não interrompam o uso de Feldene sem consultar primeiro o seu médico;
            13) Não reduzam o tempo de tratamento com Feldene sem consultar primeiro o seu médico;
            14) Não paragem de tomar Feldene sem consultar primeiro o seu médico;
            15) Não abandonem o uso de Feldene sem consultar primeiro o seu médico;
            16) Não suspendam o uso de Feldene sem consultar primeiro o seu médico;
            17) Não cessem de tomar Feldene sem consultar primeiro o seu médico;
            18) Não deixem de tomar Feldene sem consultar primeiro o seu médico;
            19) Não deixem de tomar Feldene sem consultar primeiro o seu médico;
            20) Não deixem de tomar Feldene sem consultar primeiro o seu médico;
            21) Não deixem de tomar Feldene sem consultar primeiro o seu médico;",0.0006303279075410784,0.1904761904761905
Alipza pode ser aplicado a pessoas com histórico de doenças hepáticas?,"2, 4, 10, 12, 14, 16, 20, 24 ou30 comprimidos com folheto informativo do doente. Disponível também em embalagenshospitalares de 100 e 500 comprimidos.É possível que não sejam comercializadas todas as apresentações."," Não deve ser administrado a pacientes com insuficiência renal grave (creatinina > 178 mcmol/L) ou com insuficiência hepática moderada a severa (cirrose).
        '''),
    'test_name': ('Teste para verificar se o programa está funcionando',
                 'Este teste serve apenas para verificar se o programa está funcionando'),
}",0.0002563983608560841,0.04398148148148149
Quais são os efeitos secundários de Selexid?,"efeitos secundáriosSe tiver quaisquer efeitos secundários, incluindo possíveis efeitos secundários não indicados nestefolheto, fale com o seu médico ou farmacêutico. Também poderá comunicar efeitos secundáriosdiretamente através do sistema nacional de notificação mencionado no Apêndice V. Ao comunicarefeitos secundários, estará a ajudar a fornecer mais informações sobre a segurança destemedicamento.","1) Efeitos secundários graves (que podem ser mortais):
                - Reações alérgicas severas (incluindo anafilaxia),
                - Transtornos hepáticos agudos,
                - Tromboembolia pulmonar,
                - Infarto agudo do miocárdio,
                - Arritmias cardíacas ventriculares,
                - Outros eventos cardiovasculares,
                - Dermatite exantematosa,
                - Exfoliação cutânea,
                - Prisão respiratória,
                - Convulsões,
                - Encefalopatia,
                - Insuficiência renal aguda,
                - Outros eventos renais,
                - Hepatotoxicidade,
                - Outros eventos gastrointestinais,
                - Outro eventos hematológicos,
                - Outros eventos metabólicos,
                - Outros eventos neurológicos,
                - Outros eventos musculo-esqueléticos,
                - Outros eventos oculares,
                - Outros eventos ortopédicos,
                - Outros eventos sistêmicos,
                - Outros eventos uterinos,
                - Outros eventos vasculares,
                - Outros eventos genitourinários,
                - Outros eventos endocrino-metabolistas,
                - Outros eventos imunologicos,
                - Outros eventos infecciosos,
                - Outros eventos dermatológicos,
                - Outros eventos neuropsicológicos,
                - Outros eventos reprodutivos,
                - Outros eventos teratógenos,
                - Outros eventos toxicológicos,
                - Outros eventos de laboratório,
                2) Efeitos secundários moderadamente graves (não necessariamente relacionados ao tratamento):
                - Inflamações dos rins,
                - Outros eventos renais,
                - Outros eventos gastrointestinais,
                - Outros eventos",0.0007313930587931659,0.08144796380090498
Como devo tomar Neupro?,"éseguro para si fazê-lo.O que fazer se for visto por outro médico ou tiver que ir ao hospitalSe for visto por outro médico ou tiver que ir ao hospital por qualquer razão, informesobre os medicamentos que está a tomar.Não tome qualquer outro medicamento sem o seu médico saber que está a tomarEndoxan.","1) Tomar uma pastilha antes das refeições;2) Nunca tomar mais de duas pastilhas por dia;3) Evitar beber álcool enquanto estiver a tomar Endoxan;4) Continuar a usar preservativos durante toda a terapia com Endoxan;5) Acompanhamento regular pelo seu médico.
        '''}
    }",0.00015302862039226438,0.02287778446718844
Quais são os componentes presentes na composição de Serevent?,"sangue podem mostrar níveis séricos de potássio e de sódio diminuídos.Se algum destes efeitos secundários lhe causar problemas, fale com o seu médico.Efeitos secundários notificados desde o início da comercialização de CoAprovelDesde a comercialização de CoAprovel foram notificados alguns efeitos indesejáveis. Os efeitosindesejáveis em que a frequência não é conhecida são: dor de cabeça, zumbidos, tosse, alteração dopaladar, indigestão, dor nas articulações e nos músculos, alteração da função hepática e compromissodos rins, níveis séricos de potássio aumentados e reações alérgicas, tais como erupção cutânea,urticária, inchaço da face, lábios, boca, língua ou garganta. Foram também notificados casos poucofrequentes de icterícia (amarelecimento da pele e/ou da zona branca dos olhos).Tal como acontece para qualquer combinação de duas substâncias ativas, não podem ser excluídos osefeitos secundários associados a cada um dos componentes.Efeitos secundários associados apenas com o","1) Salbutamol
            2) Terbutaline
        """"""
        return self._client.get_answer(self._id, question=question)",0.0011925662787516742,0.0
Quais são os efeitos colaterais ao tomar Ursofalk?,"pode levar a colapso com perigode vida). Os indivíduos que manipulem rotineiramente as formulações em pó estãomais predispostos a desenvolver estas reações (ver secção 2).Se tiver quaisquer efeitos secundários, incluindo possíveis efeitos secundários nãoindicados neste folheto, fale com o seu médico ou farmacêutico.","1) Efeitos adversos graves;
            2) Efeitos adversos moderados;
            3) Efeitos adversos leves;
        '''}
    }",0.0007495899800582707,0.04484304932735426
Em que situações o remédio de Campral é contraindicado?,"Não tome Campral se tem alergia ao acamprosato de cálcio ou a qualquer outro componente destemedicamento (indicados na secção 6); se está a amamentar; se sofre de problemas renais graves.Só os adultos devem tomar Campral. Este medicamento não é aconselhado a crianças eidosos.Advertências e precauçõesFale com o seu médico, farmacêutico ou enfermeiro antes de tomar Campral.Se sofre de problemas hepáticos graves.Campral não é usado para o tratamento dos sintomas agudos da fase de retirada doálcool.Na ausência de dados clínicos disponíveis, Campral não deve ser recomendado a doentescom idade inferior a 18 anos e superior a 65 anos.Devido à reconhecida e complexa inter-relação entre a dependência do álcool, depressão eideação suicida, recomenda-se que os doentes dependentes do álcool, incluindo os queestão a ser tratados com acamprosato, sejam acompanhados de perto quanto aosrespetivos sintomas.Outros medicamentos e CampralInforme o seu médico ou farmacêutico se estiver a","1) Se tem alergia ao acamprosato de cálcio ou a qualquer outro componente destemedicamento (indicados na secção 6).2) Se está a amamentar.3) Se sofre de problemas renais graves.4) Somente os adultos devem tomar Campral. Este medicamento não é aconselhado a crianças eidosos.
        '''}
    }
\end{code}",0.00042890027394583614,0.15837937384898712
Do que Neotigason é composto?,"Não tome Neotigason se está grávida ou a amamentar se existir alguma possibilidade de engravidar, deve seguir as precauções em“Gravidez e programa de prevenção”, ver secção em “Advertências e precauções”. se tem alergia (hipersensibilidade) à acitretina ou a qualquer outro componente deNeotigason (indicados na secção 6 “Conteúdo da embalagem e outras informações”)ou se estiver a tomar outro medicamento retinóico, que incluem isotretinoína etazarotene;. se tem graves problemas de fígado; se tem graves problemas nos rins; se tem níveis muito elevados de gordura (lípidos) no seu sangue; se está a tomar medicamentos denominados de tetraciclinas (para tratar infeções)ou metotrexato (para problemas de pele, artrite ou cancro), ver secção “Outrosmedicamentos e Neotigason”; se está a tomar vitamina A, ver secção “Outros medicamentos e Neotigason”;Se pensa que alguma das situações se aplica a si, fale com o seu médico antes detomar Neotigason.Programa de prevenção da","1 - Name: Acitretine
            2 - Definition: Retinoide
            3 - Contraindications: Grávida ou a amamentar se existe alguma possibilidade de engravidar, deve seguir as precauções em“Gravidez e programa de prevenção”, ver secção em “Advertências e precauções”. Se tem alergia (hipersensibilidade) à acitretina ou a qualquer outro componente deNeotigason (indicados na secção 6 “Conteúdo da embalagem e outras informações”)ou se estiver a tomar outro medicamento retinóico, que incluem isotretinoína etazarotene;. Se tem graves problemas de fígado; se tem graves problemas nos rins; se tem níveis muito elevados de gordura (lípidos) no seu sangue; se está a tomar medicamentos denominados de tetraciclinas (para tratar infeções)ou metotrexato (para problemas de pele, artrite ou cancro), ver secção “Outrosmedicamentos e Neotigason”; se está a tomar vitamina A, ver secção “Outros medicamentos e Neotigason”; Se pensa que alguma das situações se aplica a si, fale com o seu médico antes detomar Neotigason. Programa de prevenção da gravidez e programa de prevenção: Para evitar riscos para o bebé, não pode ser feita uma gravidez durante o tratamento com Neotigason nem por alguns meses após o final deste. Por isso, os pacientes devem usar métodos contraceptivos confiáveis durante todo o período de tratamento e até pelo menos um mês depois de parar o tratamento. Os homens também devem usar métodos contraceptivos confiáveis durante todo o período de tratamento e até pelo menos um mês depois de parar o tratamento. O uso de métodos contraceptivos confiáveis é importante porque a acitretina permanecerá no corpo por vários anos após o término do tratamento. Consulte o seu médico caso tenha quaisquer dúvid",0.0008033811712950208,0.1289198606271777
Caso eu tenha histórico de doenças cardíacas posso tomar Norterol?,"ou terceiro grau sem pacemaker, bloqueio sino-auricular). Se sofre de uma frequência cardíaca baixa com sintomas. Se sofre de doença do nódulo sinusal. Se tem asma brônquica grave. Se sofre de perturbações graves da circulação sanguínea periférica (formas graves dadoença arterial oclusiva periférica e síndrome de Raynaud). Se tem uma doença não tratada das glândulas suprarrenais (feocromocitoma). Se tem excesso de acidez no sangue (acidose metabólica). Se tem insuficiência renal grave (depuração da creatinina <30 ml/min). Se tem insuficiência hepática grave. Se tem hipocaliemia (concentração baixa de potássio no sangue) refratária ou se temhiponatremia (concentração baixa de sódio no sangue) grave. Se tem hipercalcemia (concentração alta de cálcio no sangue). Se tem gota (depósitos de sais de ácido úrico nas articulações).Advertências e precauçõesFale com o seu médico ou farmacêutico antes de tomar Concor 10 Plus.Informe o seu médico se alguma das seguintes situações se aplicar a si:","
        """"""
        return self._responder(contexto=contexto, pergunta=""Caso eu tenha histórico de doenças cardíacas posso tomar Norterol?"")",0.0002249121494985665,0.010869565217391304
Para que serve Octiset?,"de efeitos secundários.Se Octiset for utilizado em contacto com preparações tradicionais de lavagem elimpeza, a substância ativa dicloridrato de octenidina pode tornar-se ineficaz.Aplicar com cuidado em recém-nascidos, principalmente nos prematuros. Octisetpode causar graves lesões cutâneas. Remover o excesso de produto e garantir que asolução não permanece em contacto com a pele durante mais tempo do que énecessário (incluindo materiais com gotas de solução em contacto direto com odoente).Deve evitar-se a aplicação de Octiset nos olhos. Em caso de contacto com os olhos,lavar imediatamente com muita água.Crianças e adolescentesEstudos com Octiset realizados em lactentes e crianças com idade inferior a 12 anosconfirmaram a sua elevada eficácia, tolerabilidade e segurança. Em virtude dosdados fornecidos relativamente a crianças e adultos, o Octiset pode também serrecomendado para utilização em adolescentes.Outros medicamentos e OctisetInforme o seu médico ou farmacêutico se estiver a","
        """"""
        return _client.send_message(chat_id=self._chat_id, text=""Octiset é um antisséptico tópico indicado na higiene das mãos e nas mucosas genitais, oral e ocular."")",0.0014240345369804952,0.09150326797385622
Quais são os efeitos colaterais de Griponal?,"pode levar a colapso com perigode vida). Os indivíduos que manipulem rotineiramente as formulações em pó estãomais predispostos a desenvolver estas reações (ver secção 2).Se tiver quaisquer efeitos secundários, incluindo possíveis efeitos secundários nãoindicados neste folheto, fale com o seu médico ou farmacêutico.","1) Efeitos adversos graves:
                - Reações alérgicas raras, mas potencialmente graves, como anafilaxia, angioedema, erupção cutânea, urticária, prurido, edema facial, dor torácica, dispnéia, febre, artralgias, mialgias, insuficiência renal aguda, hepatite fulminante, e até mesmo morte foram relatadas após administração parenteral de glicoprotéinas.
                    - Aumento significativo na pressão intracraniana foi observado em pacientes submetidos à cirurgia cardiovascular sob sedação com propofol e lidocaína.
                        - Necrosi pulmonares severas, inclusive fatal, foram reportadas em pacientes recebendo propofol para induzir anestesia geral durante procedimentos endoscópicos.
                            - O uso prolongado de propofol pode causar uma diminuição progressiva dos movimentos oculares voluntários, levando ao aparecimento de miotonia.
                                - Propofol tem sido associado a casos isolados de neuropatia sensitiva periférica permanente.
                                    - Em alguns casos, a exposição prolongada a propofol resultou num aumento das concentrações plasmáticas de creatinina e cálcio.
                                        - Propofol pode ser responsável por hiperglucemia e hipoglucemia.
                                            - Propofol pode provocar uma disfunção respiratória grave, necessitando de ventilação mecânica.
                                                - Propofol pode produzir uma desconcentração mental, podendo conduzir a comportamentos inadequados.
                                                    - Propofol pode induzir convulsões.
                                                        - Propofol pode induzir uma bradicardia.
                                                            - Propofol pode induzir uma taquicardia.
                                                                - Propofol pode induzir uma hipotensão.
                                                                    - Propofol pode induzir uma hipertens",0.0006558059081824666,0.09284332688588007
Quais são os possíveis efeitos secundários ao tomar Otoceril?,"podem ser mais propensos a alguns dos efeitos mencionadosacima.Se tiver quaisquer efeitos secundários, incluindo possíveis efeitos secundários nãoindicados neste folheto, fale com o seu médico, farmacêutico ou enfermeiro.","1) Não há registros de efeitos colaterais graves associados à utilização de Otoceril;
            2) Efeitos adversos transitórios (por exemplo, náuseas, vômitos, diarréia, dor gastrintestinal, vertigem, insónia, sonolência, cefaleia, febre, prurido, erupção cutânea, retenção urinária, dispnéia, edema pulmonar, hipotensão arterial, hipertensão arterial, taquicardia, bradicardia, desmaios, convulsões, anorexia, dispepsia, constipação, flatulências, diarreias, hepatite, icterícia, leucopenia, neutropenia, agranulocitose, trombocitopenia, alterações na função renal, aumento das enzimas hepáticas, aumento da bilirrubina direta, aumento da creatinina sérica, aumento da urea plasmática, aumento da fosfatase alcalina, aumento da fosfatase inorgânica, aumento da fosfatase citoplasmática, aumento da fosfatasa acida, aumento da fosfatase oxidativa, aumento da fosfatase parcial, aumento da fosfatase total, aumento da fosfatase triiodofosforila, aumento da fosfatase triiodofosfolípide, aumento da fosfatase triiodofosfolítica, aumento da fosfatase triiodofosfoenolpirofosfato, aumento da fosfatase triiodofosfoglicerofosfato, aumento da fosfatase triiodofosfoglucérico, aumento da fosfatase triiodofosfoglicolépido, aumento da fosfatase triiodofosfoglicolépido, aumento da fosfatase triiodofosfoglicolépido, aumento da fosfatase triiodofosfoglicolépido, aumento da fosfatase triiodofosfoglic",0.0023699880681978193,0.06584362139917695
O que pode acontecer se eu exceder a dose de Cyteal,"Não utilize Cyteal: Se tem alergia à cloro-hexidina, hexamidina, clorocresol ou a qualquer outrocomponente deste medicamento (indicados na secção 6). Em caso contato com os olhos e ouvidos. Em caso de contato acidental da soluçãocom os olhos, lavar imediata e abundantemente com água. No canal auditivo externo se tem o tímpano perfurado, e em geral, no tecidonervoso ou meninges. Para desinfetar acessórios médicos e cirúrgicos. Para desinfeção de pele saudável (exemplo: antes de recolha de amostras oucirurgias).Advertências e precauçõesFale com o seu médico ou farmacêutico antes de utilizar Cyteal. Após a utilização deste produto, lave cuidadosamente com água abundante. Não utilize este medicamento, sem a opinião do médico, numa grande superfície depele, sob um penso oclusivo, em pele irritada (especialmente em pele queimada),membranas mucosas, na pele de bebés prematuros ou recém-nascidos devido aorisco de passagem para a circulação sanguínea. Foi notificada erupção","1) Existem várias formas de usar Cyteal, mas não há uma única maneira certa de fazê-lo. A melhor coisa a fazer é seguir as instruções do fabricante.
            2) Alguns dos componentes químicos presentes no Cyteal são potencialmente tóxicos quando ingeridos em grandes quantidades. Por exemplo, cianeto de hidrogênio e formaldeído são ambos venenos altamente tóxicos. Portanto, é importante evitar a exposição prolongada ao Cyteal e limpar bem as mãos após a aplicação. Além disso, deve-se evitar inalação de vapor de Cyteal, pois esta substância também pode ser tóxica por via respiratória.
            3) Outra forma potencialmente tóxica de usar Cyteal é através de injecões intradermais. Essa prática envolve a introdução de uma pequena quantidade de Cyteal diretamente na derme. Embora essa técnica possa ser eficaz contra algumas infecções cutâneas, ela também carrega riscos significativos, incluindo inflamação local, dor e sensibilidade à luz solar. Assim, é recomendável evitar esse tipo de tratamento.
            4) Finalmente, é importante lembrar que o uso excessivo de Cyteal pode causar danos aos órgãos internos. Os principais sintomas dessa intoxicação incluem náuseas, vômitos, diarréia, fraqueza muscular e confusão mental. Caso experimente esses sintomas, deve procurar ajuda médica imediatamente.
        '''}
    }",0.0005410362425902833,0.12598425196850394
Como posso tomar o remédio de Modulanzime?,"Não tome Modulanzime se tem alergia (hipersensibilidade) a bromoprida, simeticone, pepsina A, amilase elipase ou a qualquer outro componente de Modulanzime. se a estimulação da motricidade gastro-intestinal apresentar perigo. se ocorrer hemorragia gastro-intestinal, obstrução mecânica ou perfuração digestiva. se tiver doença de Parkinson.Tome especial cuidado com ModulanzimeNão aplicável.Ao tomar Modulanzime com outros medicamentosInforme o seu médico ou farmacêutico se estiver a tomar ou tiver tomado recentementeoutros medicamentos, incluindo medicamentos obtidos sem receita médica.Modulanzime não apresenta incompatibilidade alimentar ou medicamentosa conhecida,exceto a associação a atropínicos que anulam o efeito sobre a motilidade digestiva.Gravidez e aleitamentoConsulte o seu médico ou farmacêutico antes de tomar qualquer medicamento.Como para todos os medicamentos, Modulanzime só deve ser administrado a grávidasquando estritamente necessário.Condução de veículos","1 - Tomar uma pílula por dia;2 - Deve ser ingerido durante refeições;3 - Se não houver melhor alternativa, pode ser combinado com água;4 - Pode ser combinado com bebidas alcoólicas;5 - Pode ser combinado com café;6 - Pode ser combinado com chás;7 - Pode ser combinado com sucos naturais;8 - Pode ser combinado com xarope;9 - Pode ser combinado com leite;10 - Pode ser combinado com iogurtes;11 - Pode ser combinado com frutas;12 - Pode ser combinado com verduras;13 - Pode ser combinado com legumes;14 - Pode ser combinado com carnes;15 - Pode ser combinado com ovos;16 - Pode ser combinado com batatas;17 - Pode ser combinado com arroz;18 - Pode ser combinado com feijões;19 - Pode ser combinado com milho;20 - Pode ser combinado com trigo;21 - Pode ser combinado com soja;22 - Pode ser combinado com maçãs;23 - Pode ser combinado com laranjas;24 - Pode ser combinado com limões;25 - Pode ser combinado com bananas;26 - Pode ser combinado com uvas;27 - Pode ser combinado com melancia;28 - Pode ser combinado com maracujá;29 - Pode ser combinado com goiabas;30 - Pode ser combinado com sandália;31 - Pode ser combinado com manga;32 - Pode ser combinado com abóbora;33 - Pode ser combinado com pimentão;34 - Pode ser combinado com salsinha;35 - Pode ser combinado com repolho;36 - Pode ser combinado com couve;37 - Pode ser combinado com espinafre;38 - Pode ser combinado com brócolis;39 - Pode ser combinado com girassol;40 - Pode ser combinado com alface;4",0.0012199297317352787,0.07529411764705882
Qual é a contraindicação ao tomar Maxilase?,"Não tome Maxilase Se tem alergia (hipersensibilidade) à substância activa, alfa-amilase, ou a qualquer outrocomponente de Maxilase.Tome especial cuidado com Maxilase Se é um doente com problemas hereditários raros de intolerância à frutose, malabsorçãoglucose-galactose ou insuficiência sucrase-isomaltase não devem tomar este medicamento. Quando da persistência ou aparecimento de novos sintomas (dores de garganta graves, dores decabeça, náuseas, vómitos) ou em caso de febre associada, deve reavaliar-se a estratégiaterapêutica.Este medicamento não deve ser utilizado durante longos períodos de tempo sem conselho médico.Tomar Maxilase com outros medicamentosNão há conhecimento de relatos de interacções entre a alfa amilase e outros produtos medicinais.Informe o seu médico ou farmacêutico se estiver a tomar ou tiver tomado recentemente outrosmedicamentos, incluindo medicamentos obtidos sem receita médica.Tomar Maxilase com alimentos ou bebidasAconselha-se a toma de","1. Não tome Maxilase Se tem alergia (hipersensibilidade) à substânciamaxilase, alfa-amilase, ou a qualquer outro componente de Maxilase.2. Tome especial cuidado com Maxilase Se é um doente comproblemas hereditários raros de intolerância à frutose, malabsorçãoglucose-galactose ou insuficiência sucrase-isomaltase não devem tomarteste medicamento.3. Quando da persistência ou aparecimento de novos sintomas(dores de garganta graves, dores de cabeça, náuseas, vómitos)ou em caso de febre associada, deve reavaliar-se a estratégiaterapeutica.4. Este medicamento não deve ser utilizado durantelongos períodos de tempo sem consulta médica.5. Tomar Maxilase com outros medicamentosNão há conhecimento de relatos de interacções entre aalfa-amilase e outros produtos medicinais.6. Informe o seu médico ou farmacêutico seestiver a tomar ou tiver tomado recentemente outros medicamentos,incluindo medicamentos obtidos sem receita médica.7. Tomar Maxilase com alimentos ou bebidasAconselha-se a toma de alimentos e bebidas líquidas.8. Evite o consumo de álcool.9. Consulte o seu médico antes de usar máscaras respiratórias ou equipamentos para ventilação artificial.10. A utilização deste medicamento por pessoas idosas requere atenção adicional.11. Esta droga pode causar sonolência. Por favor, evite conduzir veículos motorizados ou operar maquinaria pesada até saber bem como esta medicação afeta a sua capacidade de concentrar-se, reflexos, coordenação motora ou visão.12. Não seja incauto quando está a fazer actividades potencialmente perigosas.13. Não faça esforços físicos extenuantes enquanto estiver sob tratamento com esta medicação.",0.0006366393520618007,0.5106382978723404
Para que serve Aldactazine?,"Não tome Aldactazine: se tem alergia à espironolactona, à altizida ou a qualquer outro componente destemedicamento (indicados na secção 6); se tem alergia a qualquer outro grupo de diuréticos (diuréticos tiazídicos) oumedicamentos utilizados no tratamento de infeções por bactérias (antibióticos dogrupo das sulfonamidas); se tem a função renal diminuída ou se não consegue urinar; se tem doença de Addison (deficiência hormonal caracterizada por fraquezaextrema, perda de peso e baixa pressão arterial); se tem os valores de potássio ou de cálcio no sangue elevados.Advertências e precauçõesFale com seu médico ou farmacêutico antes de tomar Aldactazine: se toma em simultâneo Aldactazine com certos medicamentos como diuréticospoupadores de potássio, medicamentos para controlar a pressão arterial [como osinibidores da enzima de conversão da angiotensina (IECAs)], trimetoprim outrimetoprim-sulfametoxazol, suplementos de potássio, substitutos do sal com grandequantidade de","1. O Aldactazine é indicado para o controle da hipertensão arterial, quando associado ao hidroclorotiazidaou outros diuréticos tiazídicos.
            2. O Aldactazine também pode ser prescrito para reduzir a quantidade de líquido corporal, principalmente nos pacientescom insuficiência cardíaca congestiva devido a uma falha cardíaca esquerda grave(insuficiência cardíaca).
        '''}
    }
]",0.0014534254377153513,0.21176470588235294
