Question,Similarity Search Context,Answer,Bleu Score,Rouge Score
Quais são os efeitos secundários de Selexid?,"Como todos os medicamentos, este medicamento pode causar efeitos secundários,embora estes não se manifestem em todas as pessoas.Os seguintes efeitos adversos podem ocorrer em casos raros (podem afetar entre 1 a10 pessoas em cada 10.000 pessoas)Sonolência, erupção cutânea, náusea e diarreia.Estes efeitos adversos devem desaparecer após a redução da dose oudescontinuação do tratamento.Se tiver quaisquer efeitos secundários, incluindo possíveis efeitos secundários nãoindicados neste folheto, fale com o seu médico ou farmacêutico."," Efeitos secundários mais frequentes: Sonolência, erupção cutânea, náusea e diarreia.Efeitos secundários menos frequentes: Dores musculares, dor de cabeça, insônia, vertigens, vómitos, anorexia, constipação, flatulências, gastrite, hepatotoxicidade, icterícia, leucopenia, neutropenia, prurido, retenção urinar, sensibilidade à luz, sudorese, taquicardia, tremores, urticária, vasculites, febre, cefaleia, dispnéia, edema pulmonar, hipoglicemia, hipertireoidismo, miopatia, neuropatia, pancitopenia, poliartrite, psoriasis, retinopatia, sialorréia, esclerose múltipla, alterações na função renal, colestase, disfunção sexual, distúrbios visuais, artralgia, atrofia muscular, aumento da massa corporal, diminuição da libido, dor nas costelas, fraqueza muscular, inchaço dos membros inferiores, inflamação das articulações, lesões nos tendões, linfadenopatias, mal-estar geral, manchas escurecidas na pele, mudança no apetite, nervosismo, obstrução intestinal, paralisia facial, perda de peso, rigidez muscular, sintomas respiratórios, sonolência, supressão da secreção salivar, tosse, transtornos mentais, tumores, ulceração oral, vermelhidão da pele, acne, alopecia, dermatite, exantemas, fotofobia, furunculoses, herpes zoster, impaciência, infecções virales, inquietação, irritabilidade, jante, limpeza excessiva, melhora do humor, movimentos involuntários, olho vermelho, palidez, pânico, prejuízos cognitivos, problemas para concentrar, raiva",0.0007106525858732229,"{'rouge1': Score(precision=0.22916666666666666, recall=0.3316582914572864, fmeasure=0.27104722792607805), 'rougeL': Score(precision=0.11805555555555555, recall=0.1708542713567839, fmeasure=0.13963039014373715)}"
Como devo tomar Neupro?,"sedativos como as benzodiazepinas, medicamentos para o tratamento de        perturbações mentais ou depressão       tomar medicamentos que diminuam a pressão arterial. Neupro pode diminuir a pressão arterial        quando se levantar - este efeito pode piorar quando estiver a tomar um medicamento para        reduzir a pressão arterial.O seu médico irá informá-lo se é seguro continuar a tomar estes medicamentos durante o uso deNeupro.Neupro com alimentos, bebidas e álcoolComo a rotigotina entra na circulação sanguínea através da pele, os alimentos e as bebidas não afetama maneira como este medicamento é absorvido pelo corpo. Deve conversar com o seu médico sobre seé seguro beber álcool durante o tratamento com Neupro.Gravidez e amamentaçãoNão utilize Neupro se está grávida. Isto porque se desconhecem os efeitos da rotigotina na gravidez eno feto.Não amamente durante o tratamento com Neupro. Isto porque a rotigotina pode passar para o leitematerno e afetar o bebé. É também provável que","1) Tomem Neupro uma vez por dia;2) Aplique-se nas áreas onde tenha dor;3) Não apliquem Neuro mais de duas vezes ao mesmo tempo;4) Se tiver alguma reacção adversa à aplicação de Neupro, parar imediatamente a sua utilização e contactar o seu médico;5) Utilizem sempre o mesmo local diferente das outras partes do corpo (por exemplo, tronco);6) Atenção! O seu médico deve verificar regularmente a sua saúde.7) Consulte o seu médico caso experimente qualquer tipo de sintoma incomum.8) Para obter mais informações, consulte o seu médico ou farmacêutico.9) Pode consultar o site www.medicines.ie/medicine-information/POM/Neupro+PIL.pdf para obter mais informações sobre Neupro.

    """"""
    
    def __init__(self):
        
        self.__name = None
        self.__definition = None
        self.__contraindications = []
        self.__posologies = []
        self.__side_effects = []
        self.__storage = None
        self.__posologies = []
        self.__perguntas = {}
        self.__respostas = {}
        self.__contexto = """"
        self.__pergunta = """"
        self.__resposta = """"
        self.__lista_palavras = []
        self.__listagem_dicionario = []
        self.__dicionario = Dicionarios()
        self.__modelo = Model()
        self.__parser = Parser()
        self.__tokenizer = Tokenizer()
        self.__entities = Entidades()
        self.__classe = Classes()
        self.__ngrams = NGrams()
        self.__corpus = Corpus()
        self.__texto = """"
        self.__id = None
        self.__nome_arquivo = None
        self.__path_dir = None
        self.__path_file = None
        self.__dataframe = pd.DataFrame(columns=['ID', 'NAME', 'DEFINITION', 'CONTRAINDICATIONS',",0.0001743298503271569,"{'rouge1': Score(precision=0.05998763141620284, recall=0.4532710280373832, fmeasure=0.10595303113052974), 'rougeL': Score(precision=0.032158317872603585, recall=0.24299065420560748, fmeasure=0.056799563080284)}"
Quais são os componentes presentes na composição de Serevent?,"Qual a composição de Serevent A substância ativa é o xinafoato de salmeterol. Cada atuação (dose) contém 25 microgramas de salmeterol(sob a forma de xinafoato), equivalente a 21 microgramas de salmeterol libertados do actuador (doselibertada). O outro componente é norflurano (HFA 134 a).Qual o aspeto de Serevent e conteúdo da embalagemSerevent é uma suspensão pressurizada para inalação. O recipiente metálico pressurizado contém umasuspensão branca a esbranquiçada para inalação.A suspensão é acondicionada em recipiente pressurizado de 8 ml de liga de alumínio, laqueadointernamente e selado com válvula doseadora. O recipiente é incorporado num actuador de plástico comaplicador bucal atomizador e tampa protetora de poeiras. Cada embalagem contém 120 doses.Cada atuação contém 25 microgramas da substância ativa salmeterol.","
        """"""
        
        # Entradas
        name = input(""Nome do medicamento: "")
        definition = input(""Definição do medicamento: "")
        contraindications = input(""Contra-indicações: "")
        posologies = input(""Posologia: "")
        side_effects = input(""Efeitos colaterais: "")
        storage = input(""Armazenamento: "")
        posology = input(""Posologia: "")

        # Saída
        print('''
                    --------------------------------
                     |   Bem vindo ao programa!      |
                    --------------------------------
                    Nome: {}
                    Definição: {}
                    Contra-Indicações: {}
                    Posologia: {}
                    Efeitos Colaterais: {}
                    Armazenamento: {}
                    Posologia: {}
                '''.format(name,definition,contraindications,posologies,side_effects,storage,posology))
",0.0012376476521122105,"{'rouge1': Score(precision=0.037037037037037035, recall=0.08620689655172414, fmeasure=0.05181347150259068), 'rougeL': Score(precision=0.037037037037037035, recall=0.08620689655172414, fmeasure=0.05181347150259068)}"
Quais são os efeitos colaterais ao tomar Ursofalk?,"de colesterol tais como o clofibrato. Estesmedicamentos podem estimular a formação de cálculos biliares e desta forma contrariar oefeito do Ursofalk na dissolução dos mesmos.Informe o seu médico ou farmacêutico se estiver a tomar, ou tiver tomado recentemente ouse vier a tomar quaisquer outros medicamentos, mesmo que se trate de medicamentosobtidos sem receita médica. O tratamento com Ursofalk poderá ainda assim ser indicado.O seu médico saberá o que é mais adequado para si.Gravidez, amamentação e fertilidadeSe está grávida ou a amamentar, se pensa estar grávida ou planeia engravidar, consulte oseu médico ou farmacêutico antes de tomar este medicamento.FertilidadeEstudos em animais não revelaram influência deste medicamento na fertilidade. Nãoexistem dados relativos ao efeito na fertilidade humana.GravidezOs dados relativos à utilização de ácido ursodesoxicólico durante a gravidez são escassosou nulos. Estudos em animais revelaram que o crescimento e desenvolvimento da criapodem ser","1) Efeitos gastrointestinais (dores de estômagos, náuseas, vômitos, diarréias);2) Dores musculares;3) Dor de cabeça;4) Tontura;5) Cefaleia;6) Fadiga;7) Inchaço das mãos e pés;8) Aumento do peso;9) Alterações nos testes de função hepática;10) Alteração nas funções renais;11) Hipertrigliceriedemia;12) Hipoglucose;13) Prurido;14) Exantema;15) Rash;16) Urticária;17) Anorexia;18) Insuficiência cardíaca congestiva;19) Arritmias ventriculares;20) Disfunção miotubular;21) Mialgia;22) Pancitopenia;23) Leucopénia;24) Neuropatia sensorial;25) Parestesia;26) Conjuntivite;27) Retinopatia;28) Glaucoma;29) Hepatomegalia;30) Colangiopatía;31) Pancreatite;32) Encefalopatia;33) Polineuropatia;34) Esclerodermia;35) Lupus eritematoso sistêmico;36) Doença autoimune;37) Glomerulonefrite;38) Vasculites;39) Miastenia gravis;40) Refluxo gastrítico;41) Gota;42) Febre;43) Diabetes;44) Acidente vascular cerebral;45) Infarto agudo do miocárdio;46) Cardiomiopatia dilatada;47) Insuficiência cardíaca;48) Atrial fibrillation;49) Arritmias ventriculares;50) Angina instável;51) Ataque cardíaco;52) AVC;53) Hemorragia int",0.000977745992860536,"{'rouge1': Score(precision=0.13744075829383887, recall=0.16201117318435754, fmeasure=0.14871794871794874), 'rougeL': Score(precision=0.07109004739336493, recall=0.08379888268156424, fmeasure=0.07692307692307693)}"
Em que situações o remédio de Campral é contraindicado?,"durante a gravidez após avaliação cuidadosa da relaçãobenefício/risco pelo médico.Campral não deverá ser administrado a mulheres a amamentar.Condução de veículos e utilização de máquinasCampral não provoca sonolência, não tendo pois qualquer interferência sobre acapacidade de condução e de utilização de máquinas.Campral contém sódioEste medicamento contém menos de 1 mmol (23 mg) de sódio por comprimido, ou seja épraticamente ""isento de sódio"".","1 - Gravidez;
            2 - Lactância;
            3 - Alergia ao fármaco ou à excipiente;
            4 - Insuficiência renal moderada a grave;
            5 - Doença hepática grave;
            6 - Anemia hemolitica;
            7 - Dores agudas na cabeça;
            8 - Depressão clínica;
            9 - Transtornos psiquiáticos graves;
            10 - Hipertensão arterial;
            11 - Problemas cardíacos;
            12 - Diabetes;
            13 - Outros problemas metabolistas;
            14 - Obstruções nas vias respiratórias;
            15 - Porfíria;
            16 - Urticária;
            17 - Asma;
            18 - Reações alérgicas;
            19 - Edema;
            20 - Fibrilação auricular;
            21 - Arritmias ventriculares;
            22 - Ataque cardíaco;
            23 - Infarto agudo do miocárdio;
            24 - Angina instável;
            25 - Disfunção coronária;
            26 - Insufficiency Coronary;
            27 - Encefalopatia;
            28 - Convulsões;
            29 - Distúrbios mentais;
            30 - Coma;
            31 - Hipotermia;
            32 - Febre;
            33 - Cansaço;
            34 - Dor;
            35 - Náusea;
            36 - Vômito;
            37 - Diarreia;
            38 - Constipação;
            39 - Gastrite;
            40 - Colesteatoma;
            41 - Prurido;
            42 - Exantema;
            43 - Rash;
            44 - Irritação;
            45 - Desconforto;
            46 - Sedação;
            47 - Somnolência;
            48 -",0.0004735219860088074,"{'rouge1': Score(precision=0.08519269776876268, recall=0.25925925925925924, fmeasure=0.1282442748091603), 'rougeL': Score(precision=0.05273833671399594, recall=0.16049382716049382, fmeasure=0.07938931297709922)}"
Do que Neotigason é composto?,"Qual a composição de NeotigasonNeotigason 10 mg CápsulasA substância ativa é a acitretina. Cada cápsula contém 10 mg de acitretina.Os outros componentes são:Conteúdo da cápsula: celulose microcristalina, maltodextrina, ascorbato de sódio.Cápsula:Cabeça: gelatina, óxido de ferro negro (E172), óxido de ferro amarelo (E172), óxidode ferro vermelho (E172), dióxido de titânio (E171);Corpo: gelatina, dióxido de titânio (E171)Tinta de impressão: Shellac, álcool isopropílico, butanol, propilenoglicol (E1520),hidróxido de amónio, óxido de ferro negro (E172).Neotigason 25 mg CápsulasA substância ativa é a acitretina. Cada cápsula contém 25 mg de acitretina.Os outros componentes são:Conteúdo da cápsula: celulose microcristalina, maltodextrina, ascorbato de sódio,gelatina.Cápsula:Cabeça: gelatina, óxido de ferro negro (E172), óxido de ferro amarelo (E172), óxidode ferro vermelho (E172), dióxido de titânio (E171);Corpo: gelatina, dióxido de titânio (E171) óxido de ferro amarelo","
        """"""
        
        # Entradas
        name = input(""Qual o nome do medicamento?: "")
        definition = input(f""Qual a definição do {name}?: "")
        contraindications = input(f""Quais as contra-indicações para o uso do {name}:"")
        posologies = input(f""Qual a posologia do {name}?: "")
        side_effects = input(f""Qual os efeitos colaterais do {name}?: "")
        storage = input(f""Como deve ser armazenado o {name}?: "")
        posology = input(f""Qual a posologia do {name}?: "")

        # Saídas
        print(f""""""
                    --------------------------------
                     |   Obrigado por sua utilização!   |
                    --------------------------------
                """""")

        print(f""\n{definition}\n\n"")
        print(f""O {name} pode causar reações adversas.\n\n"")
        print(f""As principais reações adversas incluem:\n\n"")
        print(side_effects)
        print(""\n\n"")
        print(storage)
        print(""\n\n"")
        print(posology)
        print(""\n\n"")
        print(contraindications)
        print(""\n\n"")
",0.0007370230475378432,"{'rouge1': Score(precision=0.06521739130434782, recall=0.14754098360655737, fmeasure=0.09045226130653265), 'rougeL': Score(precision=0.06159420289855073, recall=0.13934426229508196, fmeasure=0.08542713567839197)}"
Caso eu tenha histórico de doenças cardíacas posso tomar Norterol?,"Não tome Norterol se tem alergia (hipersensibilidade) à nortriptilina (substância activa) ou a qualqueroutro componente de Norterol; se está em fase de recuperação de um enfarte do miocárdio; se sofre de defeitos na condução cardíaca; se manifesta intoxicação opiácea, barbitúrica e alcoólica aguda; se está a tomar ou tomou há menos de 2 semanas medicamentos do tipo inibidores damonoaminoxidase (IMAO) - (Ver ""Ao tomar Norterol com outros medicamentos”).Tome especial cuidado com Norterol Utilização em crianças e adolescentes com idade inferior a 18 anos:Nortriptilina não deve ser administrada para o tratamento da depressão em crianças eadolescentes com idade inferior a 18 anos. Não foi demonstrada eficácia dosantidepressivos tricíclicos em estudos com doentes deste grupo etário com depressão. No caso de ser diabético, doente do foro cardíaco, sofrer de hipertiroidismo (alteraçãoda tiróide), ter tido alguma crise epiléptica, ou sofrer de tensão ocular aumentada,","
        """"""
        
        # Entradas
        name = input(""Qual o nome do remedio?: "")
        definition = input(f""Definição do {name}:"")
        contraindications = input(f""Contra-indicações do {name}:\n\t[Selecione]"").split(""\n"")
        posologies = input(f""Posologia do {name}:\n\t[Selecione]"").split(""\n"")
        side_effects = input(f""Efeitos colaterais do {name}:\n\t[Selecione]"").split(""\n"")
        storage = input(f""Armazenamento do {name}:\n\t[Selecione]"").split(""\n"")
        posologies = input(f""Posologia do {name}:\n\t[Selecione]"").split(""\n"")
        side_effects = input(f""Efeitos colaterais do {name}:\n\t[Selecione]"").split(""\n"")
        storage = input(f""Armazenamento do {name}:\n\t[Selecione]"").split(""\n"")
        posologies = input(f""Posologia do {name}:\n\t[Selecione]"").split(""\n"")
        side_effects = input(f""Efeitos colaterais do {name}:\n\t[Selecione]"").split(""\n"")
        storage = input(f""Armazenamento do {name}:\n\t[Selecione]"").split(""\n"")
        posologies = input(f""Posologia do {name}:\n\t[Selecione]"").split(""\n"")
        side_effects = input(f""Efeitos colaterais do {name}:\n\t[Selecione]"").split(""\n"")
        storage = input(f""Armazenamento do {name}:\n\t[Selecione]"").split(""\n"")
        posologies = input(f""Posologia do {name}:\n\t[Selecione]"").split(""\n"")
        side_effects = input(f""Efeitos colater",0.00023229609097696625,"{'rouge1': Score(precision=0.03440621531631521, recall=0.16756756756756758, fmeasure=0.057090239410681407), 'rougeL': Score(precision=0.029966703662597113, recall=0.14594594594594595, fmeasure=0.049723756906077346)}"
Para que serve Octiset?,"Octiset
Definition: A aplicação continuada de Octiset elimina os germes tais como bactérias e fungospor um período limitado de tempo e atua como tratamento de preparação damembrana mucosa e pele circundante antes de uma cirurgia na região genital eórgãos de excreção, incluindo a inserção de um cateter, assim como para utilizaçãocontinuada, eliminação limitada de germes tais como bactérias e fungos em feridas epromoção da cicatrização de feridas.Octiset está também indicado como antisséptico na cavidade oral, assim como naterapêutica de suporte em micoses interdigitais e tratamento antisséptico adjuvantede feridas.Se não se sentir melhor ou se piorar após 14 dias, tem de consultar um médico.","
        """"""
        
        # Criação das listas com as informações necessarias ao programa
        self.__name = []
        self.__definition = []
        self.__contraindications = []
        self.__posologies = []
        self.__side_effects = []
        self.__storage = []
        self.__posologies = []
        self.__questions = []
        self.__answers = []

        # Inicializa as variáveis globais
        self.__name = [''] * len(self.__question)
        self.__definition = [''] * len(self.__question)
        self.__contraindications = [''] * len(self.__question)
        self.__posologies = [''] * len(self.__question)
        self.__side_effects = [''] * len(self.__question)
        self.__storage = [''] * len(self.__question)
        self.__posologies = [''] * len(self.__question)
        self.__questions = [''] * len(self.__question)
        self.__answers = [''] * len(self.__question)

        # Carrega as informações dos medicamentos
        with open('medicines/octiset.txt', 'r') as file:
            lines = file.readlines()

        # Processa cada linha do arquivo
        for line in lines:
            if not line == '\n':
                data = line.split('\t')
                
                # Adiciona as informações às respectivas listas
                self.__name.append(data[0])
                self.__definition.append(data[2].replace(""\n"",""""))
                self.__contraindications.append(data[3])
                self.__posologies.append(data[5])
                self.__side_effects.append(data[6])
                self.__storage.append(data[7])
                self.__posologies.append(data[8])

    def __askQuestion(self):
        """"""
        Função responsável por fazer a pergunta ao usuário e retornar a mesma

        Retorna:
        str - Usuário
        """"""
        print(""Qual o nome do medicamento?"")",0.0014649575083658518,"{'rouge1': Score(precision=0.07258064516129033, recall=0.047872340425531915, fmeasure=0.057692307692307696), 'rougeL': Score(precision=0.04838709677419355, recall=0.031914893617021274, fmeasure=0.03846153846153846)}"
Quais são os efeitos colaterais de Griponal?,"Como todos os medicamentos, este medicamento pode causar efeitos indesejáveis,embora estes não se manifestem em todas as pessoas.Como a maioria dos efeitos indesejáveis decorrem da comunicação espontânea durante acomercialização, não é possível fazer um cálculo preciso da frequência.Os efeitos indesejáveis seguintes foram sentidos por alguns dos doentes que tomaramGriponal comprimidos efervescentes:Em casos de doses muito elevadas, de cerca de 10 a 15 g em adultos, podem surgirefeitos hepáticos graves (hepatotoxicidade que leva a necrose hepática);Em pessoas sensíveis, pode verificar-se sonolência, embora de intensidade ligeira;Ocasionalmente, pode verificar-se secura da boca, visão turva, prisão de ventre edificuldade em urinar, assim como dores de cabeça, excitabilidade, fadiga, nervosismo etonturas;Podem ocorrer reações que incluem perturbações gastrointestinais como náuseas evómitos;Foram comunicados casos muito raros de reações cutâneas graves;Em casos raros, podem","
        """"""
        return self._get_response(text)",0.0005092630321114702,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Quais são os possíveis efeitos secundários ao tomar Otoceril?,"Como os demais medicamentos, Otoceril pode causar efeitos secundários em algumas pessoas.Otoceril é geralmente bem tolerado. Contudo podem ocorrer muito raramente irritação localdevido ao diclorobenzeno ou reacções de sensibilização devido à benzocaína.Se algum dos efeitos secundários se agravar ou se detectar quaisquer efeitos secundários nãomencionados neste folheto, informe o seu médico ou farmacêutico.
Storage: Manter fora do alcance e da vista das crianças.Conservar Otoceril a temperatura inferior 25 ºC.Não utilize Otoceril após o prazo de validade impresso no rótulo do frasco e na embalagemexterior a seguir a “Validade:”. O prazo de validade corresponde ao último dia do mês indicado.Não utilize Otoceril se verificar sinais visíveis de deterioração.Os medicamentos não devem ser eliminados na canalização ou no lixo doméstico. Pergunte aoseu farmacêutico como eliminar os medicamentos de que já não necessita. Estas medidas irãoajudar a proteger o ambiente.","1) Irritação local;
            2) Reações de sensibilização;
        '''}
    }",0.002023349448295537,"{'rouge1': Score(precision=0.09523809523809523, recall=0.6, fmeasure=0.1643835616438356), 'rougeL': Score(precision=0.09523809523809523, recall=0.6, fmeasure=0.1643835616438356)}"
O que pode acontecer se eu exceder a dose de Cyteal,"Como todos os medicamentos, este medicamento pode causar efeitos secundários,embora estes não se manifestem em todas as pessoas.As seguintes reações adversas podem ocorrer com uma frequência desconhecida(não pode ser calculada a partir dos dados disponíveis): Erupção cutânea, dificuldades em respirar (reação alérgica geral) que pode sergrave e fatal (reação anafilática). No caso de sintomas graves, deve contactar o seumédico assim que possível e interromper o tratamento. Consulte o seu médico oufarmacêutico antes de utilizar Cyteal novamente. Erupção cutânea localizada ou irritação da pele (dermatite de contacto).Em caso de contacto com o produto é possível que ocorra eczema alérgico,particularmente em pele lesada, membranas mucosas ou ulceração dos membrosinferiores.No caso de sintomas graves, deve interromper o tratamento e consultar o seumédico ou farmacêutico antes de utilizar Cyteal novamente. Este medicamento contém hexamidina e dois excipientes presentes no","1 - Nenhuma coisa
            2 - Pode ter algum problema
            3 - Morro imediatamente
        '''),
    'test_04': TestCase('''
            Apresente-se o usuário que quer saber mais sobre o medicamento Cyteal, ele está interessado na sua composição química e também nos seus principais componentes.

            Diga-me então, qual seria a melhor maneira para apresentar esta informação ao usuário?

            Exemplo:
            Compostos Químicos: Hexamidina, Polietilenoglicol, Água, Etanol, Glicerol, Propilenglicol, Propoleno, Ácido Benzoico, Ácido Fórmico, Ácido Láctico, Ácido Salicílico, Ácido Tártaro, Álcool Amílico, Álcool Cetílico, Álcool Coco, Álcool Decanoico, Álcool Isopropílico, Álcool Laurylico, Álcool Linoleico, Álcool Menthol, Álcool Octadecilico, Álcool Palmitato, Álcool Stearílico, Álcool Terpinenol, Álcool Trietilcitrato, Álcool Vinilbenzeno, Betaína, Butilparaben, Carbomer, Citronelol, Cloreto de Sódio, Colofônio, Dimeticona, Disodium Edetate, Estearato de Magnesio, Ethyleneglycol Monobutyl Ether, Eucaliptol, Fenoxiprolina, Fragrância Natural, Gelatina, Glucose, Guiaín, Hexamidina, Hydroxyethylcellulose, Imidazolidina Ureia, Limonene, Litmus Vermelho, Magnésio Oxido, Metabisulfita, Microcristallina, Parafina, Phenoxyethanol, Potassium Chloride, Purified Water, Saccharose, Silicon Dioxide, Sorbitolo, Talco, Xant",0.0005469500852534946,"{'rouge1': Score(precision=0.08029197080291971, recall=0.19411764705882353, fmeasure=0.11359724612736662), 'rougeL': Score(precision=0.043795620437956206, recall=0.10588235294117647, fmeasure=0.06196213425129088)}"
Como posso tomar o remédio de Modulanzime?,"o seu médico ou farmacêutico antes de tomar qualquer medicamento.Como para todos os medicamentos, Modulanzime só deve ser administrado a grávidasquando estritamente necessário.Condução de veículos e utilização de máquinasNão aplicávelInformações importantes sobre alguns componentes de Modulanzine.Este medicamento contém lactose. Se foi informado pelo seu médico que temintolerância a alguns açúcares, contacte-o antes de tomar este medicamento.",1) Tomar uma pastilha com água;2) Depois de comer;3) Sem beber álcool;4) Nunca usar mais de duas doses por dia;5) Evitar o uso durante gravidez;6) Atenção ao consumo de café;7) Consultar o médico caso tenha diabetes;8) Não dar aos animais domésticos;9) Não dar às pessoas menores de idade;10) Não dar a pacientes com insuficiência renal;11) Não dar a pacientes com insuficiência hepática;12) Não dar a pacientes com hipersensibilidade a outros antipsicóticos;13) Não dar a pacientes com hipertireoidismo;14) Não dar a pacientes com miastenia gravis;15) Não dar a pacientes com glaucoma;16) Não dar a pacientes com parkinsonismo;17) Não dar a pacientes com síndrome nefrítica aguda;18) Não dar a pacientes com artrite reumatoide;19) Não dar a pacientes com esclerodermia;20) Não dar a pacientes com demência;21) Não dar a pacientes com disfunções cardíacas;22) Não dar a pacientes com problemas respiratórios;23) Não dar a pacientes com problemas circulatório;24) Não dar a pacientes com problemas neurológicos;25) Não dar a pacientes com problemas endocrinos;26) Não dar a pacientes com problemas gastrointestinais;27) Não dar a pacientes com problemas genitourinários;28) Não dar a pacientes com problemas musculoesqueléticos;29) Não dar a pacientes com problemas oculares;30) Não dar a pacientes com problemas psiquiáticos;31) Não dar a pacientes com problemas psicológicos;32) Não dar a pacientes com problemas uro,0.001254327621090348,"{'rouge1': Score(precision=0.2727272727272727, recall=0.1595744680851064, fmeasure=0.20134228187919465), 'rougeL': Score(precision=0.17575757575757575, recall=0.10283687943262411, fmeasure=0.1297539149888143)}"
Qual é a contraindicação ao tomar Maxilase?,"Não tome Maxilase Se tem alergia (hipersensibilidade) à substância activa, alfa-amilase, ou a qualquer outrocomponente de Maxilase.Tome especial cuidado com Maxilase Se é um doente com problemas hereditários raros de intolerância à frutose, malabsorçãoglucose-galactose ou insuficiência sucrase-isomaltase não devem tomar este medicamento. Quando da persistência ou aparecimento de novos sintomas (dores de garganta graves, dores decabeça, náuseas, vómitos) ou em caso de febre associada, deve reavaliar-se a estratégiaterapêutica.Este medicamento não deve ser utilizado durante longos períodos de tempo sem conselho médico.Tomar Maxilase com outros medicamentosNão há conhecimento de relatos de interacções entre a alfa amilase e outros produtos medicinais.Informe o seu médico ou farmacêutico se estiver a tomar ou tiver tomado recentemente outrosmedicamentos, incluindo medicamentos obtidos sem receita médica.Tomar Maxilase com alimentos ou bebidasAconselha-se a toma de","1 - Não tome Maxilase Se tem alergia (hipersensibilidade) à substânciamaxilase, alfa-amilase, ou a qualquer outro componente de Maxilase.2 - Tome especial cuidado com Maxilase Se é um doente comproblemas hereditários raros de intolerância à frutose, malabsorçãoglucose-galactose ou insuficiência sucrase-isomaltase não devem tomarteste medicamento.3 - Quando da persistência ou aparecimento de novossintomas (dores de garganta graves, dores decabeça, náuseas,vómitos) ou em caso de febre associada, deve reavaliar-se aestrategia terapêutica.4 - Este medicamento não deve ser utilizado durantelongos períodos de tempo sem conselho médico.5 - Tomar Maxilase com outros medicamentosNão há conhecimento de relatos de interacções entre aalfa amilase e outros produtos medicinais.6 - Informe o seu médico oufarmaceutico se está a tomar ou tiver tomado recentementeoutros medicamentos, incluindo medicamentos obtidos semreceita médica.7 - Tomar Maxilase com alimentos ou bebidasAconselha-se atoma de alimentos e bebidas líquidas até uma hora antesde cada dosagem.8 - Ao consumir álcool, recomenda-se evitar oconsumo de grandes quantidades de álcool para reduzir osriscos potenciais relacionados com a intoxicação alcoólica.9 - Evite o uso de máscaras respiratórias, equipamentosrespiratórios e dispositivos de ventilação artificial enquantoestiver sob tratamento com esta droga.10 - Consulte o seu médico ou farmacêutico se estiver a tomarou usar outras drogas ou se estiver a fazer alguma outraexperiência terapêutica.
        '''}
    }",0.0006337255943512412,"{'rouge1': Score(precision=0.4838709677419355, recall=0.6991525423728814, fmeasure=0.5719237435008666), 'rougeL': Score(precision=0.4310850439882698, recall=0.6228813559322034, fmeasure=0.5095320623916811)}"
Para que serve Aldactazine?,"Aldactazine
Definition: Aldactazine pertence a um grupo de medicamentos designados por diuréticospoupadores de potássio, medicamentos que aumentam a produção de urina.Aldactazine está indicado em situações de pressão arterial elevada (hipertensão), emsituações de retenção de água (edema) e ascite (acumulação de líquido na cavidadeabdominal), devido a insuficiência cardíaca, cirrose do fígado ou mau funcionamentodos rins (síndroma nefrótica).Aldactazine também está indicado em doentes em tratamento com digitálicos(medicamentos utilizados para tratar algumas doenças de coração, como arritmiasou insuficiência cardíaca), quando outros medicamentos antidiuréticos não foramsuficientes na manutenção do equilíbrio eletrolítico.","1- Serve para diminuir os níveis de sódio no sangue;
            2- Diminui a quantidade de água retida pelo corpo;
            3- Reduz a pressão arterial alta;
            4- Trata edemas causados pela insuficiência renal;
            5- Aumenta a excreção de cálcio nos rins;
            6- Previne a calcificação dos vasos sanguíneos;
            7- Melhora a função do rim;
            8- Evita a acumulação de fluidos no pulmão;
            9- Trata a hiperaldosteronismo;
            10- Trata a síndrome nefrótica;
            11- Trata a hipopotassemia;
            12- Trata a hipercalcemia;
            13- Trata a hiperparatireoidismo;
            14- Trata a hipertiroidismo;
            15- Trata a hiperaldosteronismo secundária à insuficiência renal;
            16- Trata a hiperaldosteronismo secundária à insuficiência hepática;
            17- Trata a hiperaldosteronismo secundária à insuficiência adrenal;
            18- Trata a hiperaldosteronismo secundária à síndrome de Cushing;
            19- Trata a hiperaldosteronismo secundária à síndrome de Conn;
            20- Trata a hiperaldosteronismo secundária à síndrome de Bartter;
            21- Trata a hiperaldosteronismo secundária à síndrome de Liddle;
            22- Trata a hiperaldosteronismo secundária à síndrome de Gitelman;
            23- Trata a hiperaldosteronismo secundária à síndrome de Fabry;
            24- Trata a hiperaldosteronismo secundária à síndrome de Gordon;
            25- Trata a hiperaldosteronismo secundária à síndrome de Pheochromocytoma;
",0.0014293935989197408,"{'rouge1': Score(precision=0.2894736842105263, recall=0.15942028985507245, fmeasure=0.205607476635514), 'rougeL': Score(precision=0.15789473684210525, recall=0.08695652173913043, fmeasure=0.11214953271028037)}"
